architecture,source,ferrite,diamond_um,ferrite_um,graphene_nm,ferrite_layers,trap_density_cm3,interface_recombination_cm_s,annealing_rate_s,defect_healing_rate_s,temperature_K,electric_field_V_cm,cce,current_density_A_cm2,voltage_V,power_density_W_cm2,carrier_lifetime_s,recombination_fraction,trap_accumulation_rate_cm3_s,estimated_lifetime_years,peak_temperature_K,thermal_rise_K,interface_loss_fraction,dominant_interface_loss,dominant_interface_loss_value,vacancies_cm3,interstitials_cm3,effective_traps_cm3,ferrite_benefit_factor,radiation_tolerance_factor,defect_sink_factor
baseline,Ni63,,8.0,0.3,0.34,1,403557026331535.0,13597.42319876132,3.025696367004827e-08,8.621849460347098e-08,300.0,50838.780519190776,0.11376342639259836,2.383519046684615e-09,0.2383519046684615,5.681163045908336e-10,1.2206104930999255e-10,0.19312619104101328,95260456624.82857,0.27219230709947606,300.0000000000032,3.1831201321498305e-12,0.3509858596203901,diamond_collector,0.35098585962039014,4.743579949061416e+17,3.435006170009991e+17,8.182621689334723e+17,0.11525271202270711,1.36867171781764,1.0
baseline,Ni63,,8.0,0.3,0.34,1,220707287722884.3,4383.171533713746,2.957435038925374e-08,9.090769556086723e-08,300.0,67009.52535711217,0.11379420446114553,2.3841638946373233e-09,0.23841638946373234,5.68423747649221e-10,6.585926422890735e-11,0.19378549239138246,182791572239.32254,0.26304913176077843,300.0000000000032,3.1831201321498305e-12,0.35004555815186156,diamond_collector,0.35004555815186156,8.799577651818638e+17,6.372107954765221e+17,1.517389267946109e+18,0.060121181039842625,0.7132729983748627,1.0
baseline,Ni63,,8.0,0.3,0.34,1,429098764240145.25,16678.615281553633,9.113092772756762e-09,9.670775536858588e-08,300.0,37301.039961984105,0.11342154310977967,2.376356065204704e-09,0.23763560652047042,5.647068148635184e-10,1.023322281614404e-10,0.19609939132939025,103257883273.08813,0.2995820123289405,300.0000000000032,3.1831201321498305e-12,0.3510180667801528,diamond_collector,0.35101806678015274,5.659524880994878e+17,4.0982766379618086e+17,9.762092506599089e+17,0.10600421368271765,1.2626667202152266,1.0
baseline,Ni63,,8.0,0.3,0.34,1,335007504346826.06,15624.790079534638,1.4101300952528224e-08,6.023848915614813e-08,300.0,50411.45992260017,0.11372546042067146,2.3827236010824284e-09,0.23827236010824285,5.677371759155215e-10,9.844499570607751e-11,0.19354227584338807,75414792447.86107,0.4264008842421624,300.0000000000032,3.1831201321498305e-12,0.35090263843943736,diamond_collector,0.35090263843943736,5.883871820593204e+17,4.260734766636458e+17,1.0147956662273132e+18,0.14554224369182475,1.7288424270203608,1.0
baseline,Ni63,,8.0,0.3,0.34,1,58455043058672.9,12440.928503614263,3.563713783106195e-08,1.3557851542034594e-07,300.0,28196.578147058954,0.11296394913324431,2.366768766427712e-09,0.2366768766427712,5.601594393737753e-10,1.1437267825299787e-10,0.20031199537976616,149518560760.43054,0.1850894374304309,300.0000000000032,3.1831201321498305e-12,0.35082367592327757,diamond_collector,0.35082367592327757,5.0650021533785555e+17,3.6677601800327475e+17,8.73334688384189e+17,0.07292191191504657,0.8720007211526176,1.0
baseline,Ni63,,8.0,0.3,0.34,1,105931964592369.36,13360.576157699528,4.487303755016709e-08,3.564293846032708e-08,300.0,43131.222255556095,0.10881022107667947,2.279741764415625e-09,0.2279741764415625,5.197222512420868e-10,4.731082338262893e-11,0.23731157020317,170096063108.23276,0.39358247066277097,300.0000000000032,3.1831201321498305e-12,0.35028139298898564,diamond_collector,0.35028139298898564,1.2252936807101023e+18,8.872816308590396e+17,2.1126812435337344e+18,0.061767937458966075,0.7665097617564226,1.0
baseline,Ni63,,8.0,0.3,0.34,1,28216154440449.98,28099.43379890404,2.404460338519658e-08,1.5269800982580033e-07,300.0,43349.149777034516,0.11341874258608461,2.37629738991881e-09,0.237629738991881,5.64678928533495e-10,9.390179930179905e-11,0.19549470206016362,188038958944.5101,0.17929421570004198,300.0000000000032,3.1831201321498305e-12,0.3516552328378928,diamond_collector,0.35165523283789274,6.170701802265193e+17,4.468439236123071e+17,1.0639423199932668e+18,0.0581812452292614,0.693368510124925,1.0
baseline,Ni63,,8.0,0.3,0.34,1,235085065801699.2,11770.538911413581,2.2486895558216177e-08,1.1447332261993567e-07,300.0,40293.35992480359,0.11369314738887305,2.3820465932848446e-09,0.23820465932848445,5.674145972579934e-10,1.1210182117808757e-10,0.19397440919644351,122005680264.73419,0.23142815280800683,300.0000000000032,3.1831201321498305e-12,0.3507528291121087,diamond_collector,0.35075282911210875,5.166704280618189e+17,3.741406548033861e+17,8.910461679310067e+17,0.0899477501276637,1.0686411692135238,1.0
baseline,Ni63,,8.0,0.3,0.34,1,88513241299567.92,13078.384092145847,3.2971527862743937e-08,5.890359621048627e-08,300.0,48461.55231786754,0.10603301251223524,2.2215549664272763e-09,0.22215549664272763,4.935306468857697e-10,3.616516085703062e-11,0.26179161255286554,253943170996.37134,0.34491493643290866,300.0000000000032,3.1831201321498305e-12,0.3501721503214311,diamond_collector,0.3501721503214311,1.603122071002165e+18,1.160881499691223e+18,2.7640920839346877e+18,0.04032063549388921,0.5134231107583513,1.0
baseline,Ni63,,8.0,0.3,0.34,1,55163395203200.04,5623.813997050855,2.2128920423282282e-08,1.5253022623554806e-07,300.0,50143.02988067227,0.1134997956600698,2.377995576689041e-09,0.2377995576689041,5.654862962752645e-10,7.360712109527553e-11,0.19628485579191482,237101370899.52835,0.18143553366304302,300.0000000000032,3.1831201321498305e-12,0.3501316127657854,diamond_collector,0.3501316127657854,7.873552445000097e+17,5.701537977413864e+17,1.3575642056365996e+18,0.04622712246785249,0.5498926147670632,1.0
baseline,Ni63,,8.0,0.3,0.34,1,198463533325021.22,18026.792795196743,2.6384864311750454e-08,3.2021630999402206e-07,300.0,47500.1364283203,0.11258123422420008,2.3587502994732353e-09,0.23587502994732354,5.563702975265078e-10,6.497946824336212e-10,0.1967812724398974,52924717426.43614,0.09154404553469883,300.0000000000032,3.1831201321498305e-12,0.35778413170890433,diamond_collector,0.3577841317089044,8.856385489407653e+16,6.413244664743473e+16,1.528947650748363e+17,0.20426251778363844,2.4635047506870835,1.0
baseline,Ni63,,8.0,0.3,0.34,1,360890170500160.8,7258.661833000685,2.1108430189267127e-08,1.9247100681153313e-07,300.0,33497.074952342686,0.11372247459253634,2.3826610433830357e-09,0.23826610433830359,5.677073647655137e-10,2.865912369978612e-10,0.1932009990717096,74233405886.17674,0.14852080766346845,300.0000000000032,3.1831201321498305e-12,0.35127364296322483,diamond_collector,0.35127364296322483,2.0158951638130397e+17,1.4597861531059942e+17,3.479290218624036e+17,0.1478139970057158,1.7563560670880585,1.0
baseline,Ni63,,8.0,0.3,0.34,1,27775319435649.04,5735.584652228879,2.4917006855237344e-08,1.2996486015217729e-07,300.0,53575.48265402608,0.11381812805403953,2.384665130765103e-09,0.2384665130765103,5.686627785886946e-10,2.238148257256938e-10,0.19290058076948827,69041713233.51718,0.20460795616109617,300.0000000000032,3.1831201321498305e-12,0.3507283033804076,diamond_collector,0.3507283033804076,2.5854668754427488e+17,1.8722346339413008e+17,4.4579792625784064e+17,0.15912698372830272,1.8884278315605605,1.0
baseline,Ni63,,8.0,0.3,0.34,1,15753891855476.07,10387.805839361772,1.5797382420740623e-08,1.2582135354166238e-07,300.0,59591.408558859635,0.11383342895428226,2.3849857081977316e-09,0.23849857081977316,5.688156828307436e-10,1.0196282568777458e-10,0.1929185325405284,138748668159.6301,0.2237599222712265,300.0000000000032,3.1831201321498305e-12,0.3505743840206681,diamond_collector,0.35057438402066804,5.6824562785216346e+17,4.114882132722563e+17,9.797495950162753e+17,0.07920168820521208,0.9396868059215863,1.0
baseline,Ni63,,8.0,0.3,0.34,1,183694978090480.1,11740.366768901298,2.6069462922063164e-08,7.030434156233493e-08,300.0,47804.51790969929,0.1130329184495989,2.368213779859363e-09,0.2368213779859363,5.608436507115772e-10,6.75994176889714e-11,0.2001283041059545,142451950418.2778,0.3288448148126144,300.0000000000032,3.1831201321498305e-12,0.35039225551788256,diamond_collector,0.35039225551788256,8.57309013425652e+17,6.208099752392653e+17,1.4783026836430077e+18,0.0766105454719378,0.9152580391210143,1.0
baseline,Ni63,,8.0,0.3,0.34,1,192788352175128.25,7591.022297852956,2.5953744642575608e-08,8.755356609781267e-08,300.0,48552.10074854192,0.11254126024592237,2.3579127830444678e-09,0.23579127830444677,5.559752692444507e-10,5.989444034510291e-11,0.20467164195764048,189376875191.39743,0.2792044779408946,300.0000000000032,3.1831201321498305e-12,0.35015956865507725,diamond_collector,0.35015956865507725,9.676785300836803e+17,7.007327286812858e+17,1.6686040471171412e+18,0.057386756790290136,0.6884699764795755,1.0
baseline,Ni63,,8.0,0.3,0.34,1,20302050466419.59,4035.1943368156467,9.531857169731997e-09,3.113591967110251e-08,300.0,42201.547685839694,0.08700963552875164,1.8229859112379812e-09,0.18229859112379812,3.3232776325721725e-10,2.2257544415235452e-11,0.4289514474597017,182673565368.38986,0.7791954446419399,300.0000000000032,3.1831201321498305e-12,0.3499089072901109,diamond_collector,0.3499089072901109,2.605266216957364e+18,1.8865720881415396e+18,4.4918586071493704e+18,0.04600437482030376,0.7137337717466926,1.0
baseline,Ni63,,8.0,0.3,0.34,1,79619810131197.48,11484.957668806055,3.4478675169859824e-08,1.9422421752449323e-07,300.0,49143.20180398191,0.11374625324415645,2.383159242767831e-09,0.23831592427678308,5.679447976389741e-10,9.529672108724194e-11,0.19366033995673665,239743393982.88687,0.13856621686215995,300.0000000000032,3.1831201321498305e-12,0.3505985935836604,diamond_collector,0.35059859358366047,6.079991681430435e+17,4.402752596897901e+17,1.0483540476429647e+18,0.045801121221462286,0.5438326814464952,1.0
baseline,Ni63,,8.0,0.3,0.34,1,107648524012895.69,5564.49556444689,1.4857905751919102e-08,4.769859438810894e-08,300.0,40044.428170256164,0.11026671019666286,2.3102574553441743e-09,0.23102574553441743,5.33728950997334e-10,5.6332305521516936e-11,0.2247293213470353,110979777460.16469,0.5065822169121784,300.0000000000032,3.1831201321498305e-12,0.35006258736538975,diamond_collector,0.35006258736538975,1.0289621479937848e+18,7.451105209610167e+17,1.7741803174788145e+18,0.09595301326536015,1.174811265553275,1.0
baseline,Ni63,,8.0,0.3,0.34,1,190192782309367.22,33352.20792474507,1.0020585387590763e-08,1.2170303281694904e-07,300.0,38547.3370822417,0.11268838974753785,2.3609953727707956e-09,0.23609953727707955,5.574299150245107e-10,8.15190070663619e-11,0.20186704126035585,161429610460.76852,0.24060230080308156,300.0000000000032,3.1831201321498305e-12,0.35171003809743473,diamond_collector,0.3517100380974347,7.108001992615995e+17,5.147173856721927e+17,1.2257077777161016e+18,0.06733244537022497,0.8076603321822585,1.0
baseline,Ni63,,8.0,0.3,0.34,1,90044218418734.47,2775.833367984579,3.181318318164772e-08,7.389682248873959e-08,300.0,43752.46463953177,0.11390939094221117,2.386577228871764e-09,0.23865772288717638,5.695750869369227e-10,1.3102309176541952e-10,0.19272359760433172,80565210452.06007,0.2997997349454242,300.0000000000032,3.1831201321498305e-12,0.35009709636568553,diamond_collector,0.3500970963656856,4.4203783516856454e+17,3.200963633979261e+17,7.622242427849093e+17,0.13653969634310012,1.6183200177498331,1.0
baseline,Ni63,,8.0,0.3,0.34,1,59248683753521.79,13492.15494681011,1.8194331746706067e-08,1.1786043699263801e-07,300.0,54735.00604021756,0.11292182306457693,2.3658861603897735e-09,0.23658861603897735,5.597417323923865e-10,5.756210983230677e-11,0.20111527056573025,236217562247.8154,0.23291479955207506,300.0000000000032,3.1831201321498305e-12,0.35038058745842826,diamond_collector,0.3503805874584282,1.006992899794726e+18,7.292017550237672e+17,1.7362539035022467e+18,0.046155287833388736,0.5519500394810407,1.0
baseline,Ni63,,8.0,0.3,0.34,1,76015803943740.17,3556.5274065322988,3.4101571962703974e-08,8.472630328779077e-08,300.0,66067.11482116065,0.11388581259855546,2.386083226247417e-09,0.23860832262474171,5.693393162579283e-10,7.6634399600997e-11,0.19299241381120613,154930280149.08954,0.2666877215182727,300.0000000000032,3.1831201321498305e-12,0.35003448334709875,diamond_collector,0.35003448334709875,7.562161849401393e+17,5.476048235773422e+17,1.3038970243214252e+18,0.07099052846672772,0.841541709492372,1.0
baseline,Ni63,,8.0,0.3,0.34,1,90040553368351.47,12765.270214077764,5.305019567831762e-08,2.824948867760684e-07,300.0,50874.82933748284,0.1136065462634789,2.3802321662902766e-09,0.23802321662902767,5.665505165442904e-10,2.3883631040846083e-10,0.1935644075155492,140125896088.91638,0.09445800808059636,300.0000000000032,3.1831201321498305e-12,0.3519352665584239,diamond_collector,0.35193526655842383,2.4221192317017414e+17,1.7539484091633302e+17,4.176968046398755e+17,0.07818816289642928,0.9304510903970566,1.0
baseline,Ni63,,8.0,0.3,0.34,1,236550641023938.84,5532.403608722002,2.362410194773742e-08,9.871518276457235e-08,300.0,54081.9267185682,0.11388014451548696,2.385964471174892e-09,0.2385964471174892,5.692826457708882e-10,1.3629777762258655e-10,0.19271534700590273,89607547025.34665,0.25910174149385873,300.0000000000032,3.1831201321498305e-12,0.35036509159249185,diamond_collector,0.35036509159249185,4.248216539512887e+17,3.076294735509332e+17,7.32687678143246e+17,0.12270553981897965,1.4550146403619013,1.0
baseline,Ni63,,8.0,0.3,0.34,1,28036751170279.656,2343.151194625225,1.1439133236707467e-08,7.950600421444387e-08,300.0,46466.19731423887,0.09958759170795693,2.0865134707722707e-09,0.20865134707722707,4.3535384637141476e-10,2.916347986351554e-11,0.3185932120512238,311752477748.2467,0.3484336587665025,300.0000000000032,3.1831201321498305e-12,0.34989414334514746,diamond_collector,0.34989414334514746,1.9881924659363075e+18,1.439725578781464e+18,3.427946081468942e+18,0.030853721508801783,0.418217342651193,1.0
baseline,Ni63,,8.0,0.3,0.34,1,242248699397896.28,5099.391972553318,2.3797641991447294e-08,8.158382895933382e-08,300.0,46568.85853317241,0.11332878781855875,2.3744126989549664e-09,0.23744126989549663,5.637835664958608e-10,7.42903942536654e-11,0.19780959534909484,141719825903.35175,0.300753022540856,300.0000000000032,3.1831201321498305e-12,0.3501074937922646,diamond_collector,0.3501074937922646,7.79999541497522e+17,5.648272541878608e+17,1.3450690443847808e+18,0.07722416792836458,0.9199862614685399,1.0
baseline,Ni63,,8.0,0.3,0.34,1,164105100548880.28,7886.119227914229,3.4044144153034174e-08,5.64977646084161e-08,300.0,50079.30109975851,0.09212624604039008,1.930186784099089e-09,0.1930186784099089,3.725621021510783e-10,2.1570425561174297e-11,0.3840155665158479,419644819764.87683,0.34999493858157826,300.0000000000032,3.1831201321498305e-12,0.349964091093079,diamond_collector,0.349964091093079,2.688191565574357e+18,1.946621478519362e+18,4.634977149194269e+18,0.021202703689793982,0.310692010643305,1.0
baseline,Ni63,,8.0,0.3,0.34,1,119537960269588.31,27271.31037573093,2.0936464730191226e-08,1.33694685469807e-07,300.0,49295.22433234278,0.11354592881925309,2.378962137446605e-09,0.2378962137446605,5.659460851404519e-10,1.2786923278305962e-10,0.19380117065715594,120756014133.46014,0.2049583044104716,300.0000000000032,3.1831201321498305e-12,0.3522341860839764,diamond_collector,0.3522341860839764,4.5293906245164614e+17,3.279903555684334e+17,7.810489559803492e+17,0.09066148711730097,1.079700201637162,1.0
baseline,Ni63,,8.0,0.3,0.34,1,53601886781669.23,13514.944109318552,1.3065349885235101e-08,1.394858000250028e-07,300.0,65584.85212386458,0.11380524248659683,2.384395158275693e-09,0.23843951582756928,5.685340270808566e-10,9.911003739015191e-11,0.1929759627433818,153760260983.11627,0.20773211488278265,300.0000000000032,3.1831201321498305e-12,0.3507665114386326,diamond_collector,0.3507665114386326,5.845970444843064e+17,4.2332889428173914e+17,1.0079795406528273e+18,0.07144137886098627,0.8479453141869562,1.0
baseline,Ni63,,8.0,0.3,0.34,1,79532933929693.77,13740.683055954674,1.7139671474103628e-08,1.5964358691804306e-07,300.0,31632.070158148967,0.11365318435828561,2.3812093062270546e-09,0.23812093062270545,5.67015776006233e-10,1.574269473340205e-10,0.19375413727266322,112104580900.13423,0.1792707205635757,300.0000000000032,3.1831201321498305e-12,0.3513303252843287,diamond_collector,0.3513303252843288,3.6779872434439917e+17,2.6633700728387526e+17,6.342152645622042e+17,0.09781572497455185,1.163023774424911,1.0
baseline,Ni63,,8.0,0.3,0.34,1,20338600641259.875,3511.4972442393137,3.955386399622206e-08,1.5645410011682265e-07,300.0,41768.93774384019,0.11384803235264447,2.385291671891393e-09,0.2385291671891393,5.689616359994437e-10,2.947079818597574e-10,0.1928067538494768,66309220113.139656,0.16167706783537966,300.0000000000032,3.1831201321498305e-12,0.35055771882928344,diamond_collector,0.35055771882928344,1.9621318878369725e+17,1.4208541256750491e+17,3.3831893995184346e+17,0.16574880718630172,1.9662468143394902,1.0
baseline,Ni63,,8.0,0.3,0.34,1,9332912355432.652,6835.558902107884,6.708361186707315e-08,1.242893508303638e-07,300.0,43472.5599765146,0.11382947075809849,2.3849027778896905e-09,0.23849027778896906,5.687761259985963e-10,1.1892009181015043e-10,0.19312040338342656,160732517854.95294,0.16558472778419345,300.0000000000032,3.1831201321498305e-12,0.35040545878325235,diamond_collector,0.3504054587832523,4.871370492563381e+17,3.527544149787276e+17,8.399007971474212e+17,0.0683752198742571,0.8111631333147766,1.0
baseline,Ni63,,8.0,0.3,0.34,1,28685836625677.945,8121.04417678003,2.1019929469884747e-08,9.578631835171533e-08,300.0,60929.93124603353,0.11380050231539797,2.3842958443863765e-09,0.23842958443863765,5.684866673558144e-10,7.665784940964574e-11,0.19350386549283122,152253342612.48013,0.2712935803885532,300.0000000000032,3.1831201321498305e-12,0.3502748321043012,diamond_collector,0.35027483210430116,7.560121171781065e+17,5.4745705037035296e+17,1.3034978533850852e+18,0.07217173107190503,0.8563378023209961,1.0
baseline,Ni63,,8.0,0.3,0.34,1,170686919875234.8,6176.331553316462,3.1332001198582907e-08,2.2579751803912664e-07,300.0,39231.72087322005,0.11375495046721264,2.3833414629897865e-09,0.23833414629897864,5.680316529206295e-10,2.93043518528587e-10,0.19309880725753042,87443464473.3225,0.12329969907239238,300.0000000000032,3.1831201321498305e-12,0.35108868816712135,diamond_collector,0.3510886881671213,1.9724382305417178e+17,1.4283173393577957e+17,3.402462439098266e+17,0.1255367970788265,1.491023870040896,1.0
baseline,Ni63,,8.0,0.3,0.34,1,291138079620039.6,8746.418500136904,4.035208109972319e-08,8.015019644680371e-08,300.0,71936.5441737747,0.11387203420677211,2.3857945477125864e-09,0.23857945477125864,5.692015623895104e-10,8.701587610472662e-11,0.19278179677688032,138327508973.06204,0.26303340678015796,300.0000000000032,3.1831201321498305e-12,0.3503699107404705,diamond_collector,0.3503699107404706,6.657961728017842e+17,4.82128263063361e+17,1.1482155739447654e+18,0.07948180523659291,0.9425478256402869,1.0
